death_times,smurf_times,dt,event,smurf_events
78.3333343333333,78.3333343333333,0.6666676666665978,1,1
72.6666676666667,72.6666676666667,1.1666676666666973,1,1
90.9166676666667,90.9166676666667,1.2500009999999975,1,1
64.6666676666667,64.6666676666667,0.5833343333333971,1,1
69.4166676666667,69.4166676666667,0.4166676666666973,1,1
86.3333343333333,85.0,2.25,1,1
84.250001,84.250001,0.5833343333332976,1,1
77.000001,77.000001,1.5833343333332976,1,1
77.8333343333333,75.5833333333333,2.0,1,1
87.4166676666667,87.4166676666667,1.1666676666666973,1,1
76.9166676666667,76.9166676666667,1.4166676666666973,1,1
79.5833343333333,79.5833343333333,2.916667666666598,1,1
95.3333343333333,95.3333343333333,7.2500009999999975,1,1
77.1666676666667,77.1666676666667,1.2500009999999975,1,1
69.9166676666667,69.9166676666667,0.5833343333333971,1,1
81.750001,81.0833333333333,2.0833333333333,1,1
